gene_id	ranks.lrrk2
ENSG00000163798	5.42099709469155
ENSG00000163462	5.41871697093699
ENSG00000169330	5.41786559121502
ENSG00000182255	5.41133438665558
ENSG00000018236	5.40712729727932
ENSG00000278012	5.39612018251564
ENSG00000286681	5.39497507665107
ENSG00000179292	5.38261447405083
ENSG00000146576	5.37990823081991
ENSG00000153982	5.37938673079339
ENSG00000073910	5.37591007246387
ENSG00000164073	5.37394786449556
ENSG00000089818	5.37273060002455
ENSG00000101745	5.35028744478187
ENSG00000187626	5.34857556215324
ENSG00000180777	5.34423534880134
ENSG00000168661	5.34306586432074
ENSG00000284879	5.33925701857469
ENSG00000176204	5.33664309420703
ENSG00000277767	5.3357225817133
ENSG00000205578	5.33416528983228
ENSG00000271824	5.32863293737669
ENSG00000154639	5.32546139489647
ENSG00000272128	5.32534326381682
ENSG00000223547	5.3252092855429
ENSG00000166257	5.32477585045923
ENSG00000130348	5.31502325564345
ENSG00000221994	5.31455825453551
ENSG00000173110	5.31292967312955
ENSG00000157680	5.3127813366957
ENSG00000261098	5.30732470309298
ENSG00000198060	5.30699724641777
ENSG00000105711	5.30342799812165
ENSG00000047249	5.28972264758066
ENSG00000147117	5.28159436772751
ENSG00000113742	5.27824959836121
ENSG00000132010	5.2769679654668
ENSG00000160256	5.27527100901186
ENSG00000165434	5.2736583025864
ENSG00000139220	5.27079497840928
ENSG00000303552	5.26360981821257
ENSG00000170004	5.26180382391874
ENSG00000106615	5.26129957213758
ENSG00000129437	5.25543875991623
ENSG00000162458	5.2539891627669
ENSG00000103222	5.25206419711701
ENSG00000159164	5.25149314091496
ENSG00000110876	5.24586690528204
ENSG00000198780	5.24432025971823
ENSG00000115459	5.24083797226411
ENSG00000137338	5.23619513952711
ENSG00000083844	5.23444263884404
ENSG00000198680	5.23400286622672
ENSG00000198108	5.23345797870524
ENSG00000101247	5.23007121944332
ENSG00000140323	5.22805988367362
ENSG00000166619	5.226891539998
ENSG00000290554	5.22594037838324
ENSG00000188573	5.22562962181296
ENSG00000182901	5.22249632685239
ENSG00000176049	5.22037804418526
ENSG00000170542	5.21650297089283
ENSG00000145016	5.2077102097165
ENSG00000143376	5.20261882230074
ENSG00000115525	5.19817562435808
ENSG00000290988	5.19096933928706
ENSG00000112855	5.18947703280158
ENSG00000270050	5.18308705893795
ENSG00000261126	5.18012637652385
ENSG00000107897	5.17738877840874
ENSG00000184305	5.17618490525287
ENSG00000065060	5.17389925992364
ENSG00000186272	5.17192247007316
ENSG00000178381	5.17139351281493
ENSG00000134115	5.16756895348273
ENSG00000106688	5.16662403438464
ENSG00000101098	5.1624490814063
ENSG00000173065	5.15795342733102
ENSG00000290687	5.15726520230708
ENSG00000145687	5.15446963297007
ENSG00000250565	5.15392458475672
ENSG00000171462	5.15244210312679
ENSG00000145979	5.15222437614317
ENSG00000110906	5.15170507787844
ENSG00000205085	5.14915387381498
ENSG00000173153	5.14655953700529
ENSG00000145990	5.13178547181144
ENSG00000148634	5.12965617201099
ENSG00000290835	5.12675802233754
ENSG00000173480	5.12429270868502
ENSG00000186130	5.12413482308357
ENSG00000297418	5.11671610619992
ENSG00000186377	5.11609988179786
ENSG00000289526	5.11113583916252
ENSG00000255126	5.1061162899095
ENSG00000156136	5.10560635344187
ENSG00000119599	5.10480111768621
ENSG00000136848	5.10448030653341
ENSG00000107643	5.10310650449936
ENSG00000078687	5.10043241613669
ENSG00000170265	5.09888646327357
ENSG00000188394	5.09010588137943
ENSG00000156453	5.08834480115774
ENSG00000169155	5.08728887781294
ENSG00000271553	5.0870646943234
ENSG00000235597	5.08254856686391
ENSG00000155970	5.07666298551984
ENSG00000122203	5.07167978683473
ENSG00000102908	5.07095466729911
ENSG00000180071	5.05830203299108
ENSG00000243069	5.05369464765963
ENSG00000038532	5.05274090450309
ENSG00000186026	5.04586184714732
ENSG00000175416	5.04470283636664
ENSG00000164850	5.0429939213367
ENSG00000188761	5.0387776227923
ENSG00000288953	5.03522997526918
ENSG00000134780	5.03471862549609
ENSG00000105808	5.03090747608294
ENSG00000268442	5.02951391741227
ENSG00000108094	5.02701937888176
ENSG00000147256	5.0215814696377
ENSG00000181220	5.01823391845791
ENSG00000048991	5.01656187921395
ENSG00000308384	5.01613570396876
ENSG00000125912	5.01060793596011
ENSG00000224280	5.0105820864602
ENSG00000290890	5.00786532088205
ENSG00000174007	5.00259534553515
ENSG00000157064	5.00183789608742
ENSG00000188283	4.9997850927793
ENSG00000155100	4.99627614020545
ENSG00000171823	4.99049873468117
ENSG00000196090	4.98997758601926
ENSG00000215475	4.97840380655013
ENSG00000139977	4.9767079082736
ENSG00000088179	4.97366163289773
ENSG00000155749	4.97166019238891
ENSG00000198689	4.96759205025053
ENSG00000301358	4.95602473102714
ENSG00000147485	4.95488319745261
ENSG00000232287	4.94775114222243
ENSG00000189159	4.94584647098668
ENSG00000289222	4.94492430421093
ENSG00000109572	4.94487379107614
ENSG00000279696	4.94339381353282
ENSG00000198400	4.94126370935159
ENSG00000112902	4.93888056780246
ENSG00000164221	4.9281285661998
ENSG00000181215	4.92066920137179
ENSG00000119431	4.91865686541762
ENSG00000303135	4.90926680978038
ENSG00000080802	4.90636182655916
ENSG00000174939	4.90456169260196
