gene_id	ranks.B
ENSG00000141644	9.51760598677267
ENSG00000129933	9.47256917177771
ENSG00000130803	9.46996010110148
ENSG00000087095	9.46528348699407
ENSG00000167996	9.4418574560689
ENSG00000143797	9.43131861954397
ENSG00000153443	9.40982600333368
ENSG00000122877	9.39264899202694
ENSG00000187605	9.38124858114293
ENSG00000165650	9.37146090547767
ENSG00000171823	9.36795788229874
ENSG00000073712	9.3612610277301
ENSG00000048991	9.31781970732291
ENSG00000171189	9.30729444499577
ENSG00000156603	9.27221567088841
ENSG00000197063	9.26974554787385
ENSG00000187626	9.2691878157291
ENSG00000157077	9.24621641044434
ENSG00000003393	9.23375152064425
ENSG00000137801	9.23171557704921
ENSG00000116198	9.17832124862433
ENSG00000117408	9.17103525604244
ENSG00000198113	9.16818506589248
ENSG00000140265	9.1650091080438
ENSG00000113812	9.16037318307714
ENSG00000100335	9.16027299923108
ENSG00000142867	9.15172951956469
ENSG00000176095	9.13923599883145
ENSG00000001167	9.08575811118776
ENSG00000169490	9.06250934265492
ENSG00000176761	9.06081574448133
ENSG00000186130	9.02118604191156
ENSG00000169330	9.01879359914989
ENSG00000259515	9.01775324700217
ENSG00000186575	8.97858323298321
ENSG00000271533	8.96870498503113
ENSG00000155275	8.94713179408519
ENSG00000170381	8.94521252023266
ENSG00000198431	8.94058014969557
ENSG00000267986	8.92411342063698
ENSG00000152578	8.89902397955163
ENSG00000133059	8.88958571907569
ENSG00000287077	8.88170953837198
ENSG00000075426	8.83789283099964
ENSG00000178665	8.8371726094221
ENSG00000132510	8.8260544758017
ENSG00000070495	8.80967792435328
ENSG00000011454	8.80608667471135
ENSG00000175376	8.80381905928324
ENSG00000100425	8.802669194493
ENSG00000293468	8.79399371317368
ENSG00000189164	8.75252496366179
ENSG00000148943	8.73675534576762
ENSG00000189114	8.72416325344799
ENSG00000204604	8.71561224852474
ENSG00000198680	8.69570170657994
ENSG00000167395	8.69215775153209
ENSG00000134115	8.6918211863017
ENSG00000221986	8.69038376831994
ENSG00000204178	8.68583693015847
ENSG00000144021	8.67519462516308
ENSG00000164187	8.65660662238874
ENSG00000280641	8.6554806380754
ENSG00000196700	8.65323477621135
ENSG00000083844	8.64120333207596
ENSG00000256223	8.64056728818537
ENSG00000107372	8.6375167674956
ENSG00000166986	8.62596673913222
ENSG00000197093	8.60603224430326
ENSG00000170419	8.57213690945697
ENSG00000110066	8.55249154289215
ENSG00000180914	8.51924463403002
ENSG00000171723	8.51252562698284
ENSG00000299307	8.50933596645916
ENSG00000227473	8.50877503901947
ENSG00000175595	8.50507338484345
ENSG00000170265	8.49346650146878
ENSG00000285210	8.48164506671212
ENSG00000303233	8.48077715072413
ENSG00000138615	8.47163736696077
ENSG00000163788	8.46818648906691
ENSG00000170471	8.46582242028359
ENSG00000154639	8.46530016299527
ENSG00000205181	8.4591952605385
ENSG00000280214	8.431113618632
ENSG00000168826	8.42452404335718
ENSG00000198551	8.42071948281201
ENSG00000105993	8.41689463769514
ENSG00000124217	8.40836950406139
ENSG00000197013	8.3923692244557
ENSG00000168564	8.3920831086681
ENSG00000196588	8.38172081861918
ENSG00000196449	8.38151189323731
ENSG00000160570	8.3798257308617
ENSG00000196150	8.37233705461167
ENSG00000116285	8.35194270980818
ENSG00000155100	8.35043622783049
