gene_id	ranks
ENSG00000115461	4.49107591142643
ENSG00000112320	4.4828646131757
ENSG00000157782	4.47113875057527
ENSG00000186470	4.46290193833088
ENSG00000286736	4.4589287354659
ENSG00000166105	4.45859519344781
ENSG00000138767	4.45658311025452
ENSG00000293627	4.45586471359174
ENSG00000168124	4.44679155782753
ENSG00000115271	4.44310384481559
ENSG00000259974	4.43569457960702
ENSG00000116014	4.43495984512152
ENSG00000090372	4.43107805379108
ENSG00000302880	4.42446331576749
ENSG00000237943	4.4243891526953
ENSG00000178882	4.42221878165519
ENSG00000130005	4.42071498725427
ENSG00000273437	4.41859918717105
ENSG00000154102	4.40617289414192
ENSG00000037042	4.39421612763123
ENSG00000102606	4.38400132648233
ENSG00000119946	4.383911973858
ENSG00000148308	4.37998058803469
ENSG00000175548	4.37077129338282
ENSG00000156103	4.36500860661264
ENSG00000106976	4.36470980398456
ENSG00000213626	4.3631067064957
ENSG00000290588	4.3551445971394
ENSG00000130305	4.35316334180587
ENSG00000144893	4.35171056381048
ENSG00000136404	4.33344747585057
ENSG00000082458	4.33153835653435
ENSG00000255126	4.32577195826676
ENSG00000160360	4.32286407937454
ENSG00000104863	4.32035164166312
ENSG00000174453	4.31835368922667
ENSG00000179542	4.31798003736901
ENSG00000137727	4.3134270290261
ENSG00000119431	4.31262424780355
ENSG00000153132	4.30983906522443
ENSG00000122873	4.30782736853876
ENSG00000289498	4.29906458179721
ENSG00000109323	4.2946838193407
ENSG00000276547	4.29404853686365
ENSG00000253563	4.28908113990578
ENSG00000111275	4.28831834247909
ENSG00000042493	4.27353209397449
ENSG00000087085	4.27115814329786
ENSG00000275793	4.27087470163856
ENSG00000242265	4.26530455637165
ENSG00000138835	4.26013616690413
ENSG00000204681	4.25632390037981
ENSG00000224940	4.25454328266079
ENSG00000048540	4.24240246219318
ENSG00000162999	4.22318693090618
ENSG00000043143	4.21823575613076
ENSG00000131748	4.21597041126548
ENSG00000236682	4.20583495836074
ENSG00000170419	4.20125176603514
ENSG00000293171	4.19258904507319
ENSG00000267934	4.19173416133738
ENSG00000120860	4.19018014221506
ENSG00000173511	4.18421796426662
ENSG00000170485	4.18183948745452
ENSG00000126351	4.18084032212267
ENSG00000147256	4.1806773970093
ENSG00000163251	4.17986412527971
ENSG00000289222	4.17408135349722
ENSG00000134769	4.1735366588073
ENSG00000291835	4.17165173567008
ENSG00000135525	4.16829586099885
ENSG00000160588	4.16712380620817
ENSG00000259153	4.16215620521134
ENSG00000278558	4.15687885087064
ENSG00000174611	4.15364648077832
ENSG00000204128	4.1458856217455
ENSG00000144524	4.14320391554533
ENSG00000175906	4.14077939097164
ENSG00000172350	4.13818147076499
ENSG00000185666	4.13553267173845
ENSG00000130159	4.13297940509243
ENSG00000136297	4.12550170847037
ENSG00000197093	4.11630747013947
ENSG00000127249	4.11532787099927
ENSG00000122733	4.11235136700135
ENSG00000137502	4.10750599458431
ENSG00000273108	4.10511182350222
ENSG00000167264	4.0909358068716
ENSG00000298285	4.08624248925616
ENSG00000075089	4.07845902815477
ENSG00000146963	4.07637414331096
ENSG00000105143	4.07615735584624
ENSG00000293917	4.07189563180536
ENSG00000197857	4.06639458691589
ENSG00000121898	4.05233585243451
